"","R².Trein","R².Val","REQM.Trein","REQM.Val","n.Fold","method","variable"
"99",0.475948135544366,0.3010318914874,0.551117031386299,0.713368632736845,"K-Fold 1","MARS L","15"
"100",0.451701294436965,0.295663577488774,0.557254629182275,0.79115785279983,"K-Fold 2","MARS L","15"
"101",0.448745800936836,0.379785975066163,0.571426435119542,0.670413928391901,"K-Fold 3","MARS L","15"
"102",0.476317753449767,0.25358658558566,0.560657370663466,0.661617333380196,"K-Fold 4","MARS L","15"
"103",0.443633569972993,0.262884639106906,0.572310756243778,0.714272591933179,"K-Fold 5","MARS L","15"
"104",0.459269310868186,0.298590533746981,0.562553244519072,0.71016606784839,"Mean","MARS L","15"
"105",0.0156630785157028,0.0497681958024548,0.00917059403026803,0.0512932778280338,"SD","MARS L","15"
"106",0.537534569985904,0.312676649435083,0.446685441378114,0.637014284442765,"K-Fold 1","MARS L","16"
"107",0.499243032578873,0.313309583299101,0.469118885456258,0.606675985583966,"K-Fold 2","MARS L","16"
"108",0.4754390416963,0.349195356101925,0.474322785575771,0.637299456966003,"K-Fold 3","MARS L","16"
"109",0.51377736744188,0.375922993966605,0.468582233264778,0.588774161991269,"K-Fold 4","MARS L","16"
"110",0.454975632358736,0.400158771327043,0.485171349765987,0.577675042390982,"K-Fold 5","MARS L","16"
"111",0.496193928812338,0.350252670825952,0.468776139088182,0.609487786274997,"Mean","MARS L","16"
"112",0.0322383167294604,0.0384949716566329,0.0140331947564219,0.0272956418477773,"SD","MARS L","16"
"113",0.57120772659379,0.278303087949014,0.352171009385373,0.516746549362216,"K-Fold 1","MARS L","17"
"114",0.528965097899033,0.310287261291212,0.361081165601254,0.554873395202011,"K-Fold 2","MARS L","17"
"115",0.535727661017083,0.397218730650744,0.368615819756202,0.483103416186276,"K-Fold 3","MARS L","17"
"116",0.548470136713064,0.296591937879447,0.368351386172544,0.455972940695823,"K-Fold 4","MARS L","17"
"117",0.534299951514371,0.382896558446065,0.363151944459047,0.478995698396588,"K-Fold 5","MARS L","17"
"118",0.543734114747469,0.333059515243296,0.362674265074884,0.497938399968583,"Mean","MARS L","17"
"119",0.0169444670014716,0.0534950041493936,0.00671967818416098,0.0385205874321912,"SD","MARS L","17"
"120",0.589455505673532,0.409815577342848,0.29522783723963,0.367951881259135,"K-Fold 1","MARS L","18"
"121",0.594849334841755,0.425124904478016,0.281593670751001,0.427403894335749,"K-Fold 2","MARS L","18"
"122",0.581751333681568,0.387064559257707,0.292432694674388,0.443076286756492,"K-Fold 3","MARS L","18"
"123",0.569499885571966,0.446388900030475,0.307772781916694,0.333080102160221,"K-Fold 4","MARS L","18"
"124",0.551559786399568,0.518623322949887,0.311846505423046,0.354643736512999,"K-Fold 5","MARS L","18"
"125",0.577423169233678,0.437403452811787,0.297774698000952,0.385231180204919,"Mean","MARS L","18"
"126",0.0173123826429064,0.0503072146746696,0.0121945334910048,0.0476405683058354,"SD","MARS L","18"
